Factor1	Factor2	Factor3	Factor4	Factor5	sample_id	flight	light	dysbiosis_16S	dysbiosis_ITS
-1.34425961971283	0.110971190035343	0.52692437171936	-0.554816424846649	-0.427210003137589	Flight_SN05_Red	Flight	Red	3.47959669631982	7.6000850951233
-2.04232978820801	-0.812833487987518	0.603677213191986	0.769174516201019	0.349212646484375	Flight_SN010_Blue	Flight	Blue	2.38406429616793	NA
-1.7182502746582	1.39807295799255	0.936553359031677	-0.776929795742035	0.0128689026460052	Flight_SN01_Red	Flight	Red	0.77920138319028	1.05877079408584
-2.01944065093994	-0.420038014650345	0.785888195037842	1.13111925125122	-0.191196486353874	Flight_SN012_Blue	Flight	Blue	2.9123459655363	NA
-0.91877156496048	0.69013386964798	1.01185989379883	-1.5258868932724	-0.903722703456879	Flight_SN03_Red	Flight	Red	2.61470909243818	1.72289938592301
-0.550020813941956	-0.354603320360184	-0.0548675917088985	-1.00303363800049	-0.970367133617401	Flight_SN04_Red	Flight	Red	0.942212715299723	0.997901572851832
0.0376861356198788	-0.535553634166718	-0.961677074432373	0.0147723974660039	-0.863704860210419	Flight_SN06_Red	Flight	Red	0.907839649027814	4.66474687838607
-1.59045457839966	-1.21599519252777	0.4707310795784	0.714096009731293	0.393112003803253	Flight_SN07_Blue	Flight	Blue	2.70428366743145	5.78803594773689
-0.853925824165344	2.66578054428101	-0.903798699378967	0.883683323860168	0.424031645059586	Ground_SN01_Red	Ground	Red	0.795674723996736	0.900966895323943
-2.25734066963196	-0.746194005012512	0.889657855033875	0.411760419607162	0.328160107135773	Flight_SN08_Blue	Flight	Blue	1.81705213894797	NA
0.152173891663551	-0.730730772018433	-1.20826196670532	-1.02849757671356	0.578812718391418	Ground_SN02_Red	Ground	Red	0.812515304056218	0.872858945125151
-0.128883853554726	-0.545722544193268	-1.66148495674133	-0.288730204105377	0.60539835691452	Ground_SN03_Red	Ground	Red	1.09799374960319	0.918859878229241
-0.0743117034435272	-0.604196012020111	-1.34222507476807	-0.361813008785248	0.288898915052414	Ground_SN04_Red	Ground	Red	2.46899927817878	0.852212372638373
0.48283588886261	-0.306974291801453	-1.89456820487976	0.306920856237411	-0.615318477153778	Ground_SN06_Red	Ground	Red	0.839824153253504	0.830635701703313
2.31537270545959	0.343627542257309	0.587693750858307	0.194710657000542	0.0893179178237915	Ground_SN07_Blue	Ground	Blue	0.81483582836771	0.856353111188998
2.5569474697113	-0.17814165353775	0.397041231393814	1.06645250320435	-1.16073429584503	Ground_SN08_Blue	Ground	Blue	0.850150476957946	1.67221454472623
-0.74438738822937	1.29139065742493	-0.906824767589569	0.195755213499069	0.45362189412117	Ground_SN05_Red	Ground	Red	0.801297651674669	0.962330794724617
2.01614785194397	-0.121866807341576	1.15683007240295	-0.458953112363815	1.21469104290009	Ground_SN09_Blue	Ground	Blue	0.846986058020206	0.937931626920964
2.46958518028259	-0.306646406650543	0.869100391864777	-0.654462099075317	0.666140258312225	Ground_SN10_Blue	Ground	Blue	0.857783671885617	1.25945935826546
1.97538363933563	0.156632751226425	0.445542991161346	0.410692930221558	-0.354078590869904	Ground_SN11_Blue	Ground	Blue	0.912664246758997	1.03704298348628
2.23624420166016	0.222886621952057	0.252208054065704	0.553985416889191	0.0820659026503563	Ground_SN12_Blue	Ground	Blue	0.901274857246427	0.899133787667431
